detector,modality,call_id,slice,scenario,label,transcript,score,pred,outcome,T,I,F,E,XM,V,cold,warmth,n_words,density,p1,band,decision
hf(frozen),text,fssaud_36351,easy-harm,,1,"여기서 연락드렸는데 통화 가능하십니까? 네. 단순한 사항 때문에 연락드린 건 아니고요. 개인정보 유출권 때문에 몇 가지만 여쭤보겠습니다. 혹시 최근 사이에 신문증, 면역증, 여꾼담을 분실화거나 대낵에 양도하신 적 있으십니까? 아니요. 저희 없네요. 그럼 요즘 가군행이나 카드사에서 개인정보 유출이 많이 됐는데요. 그걸로 인해 이렇게 보신 사례는 있으십니까? 아니요. 전혀 없으시다 말씀이세요? 네. 없는데 그런데. 네. 그런데 없네요. 이거 여쭤려보는 이유는요. 저희가 2015년 7월 9일에 불법 도박금로 사기단일당을 일부 금괴했습니다. 금괴 현장에서 20명이로드 부산안행 통장이 맑은 데였고요. 앞서란 통장에서는 8,600만 원의 상당을 불법 도박사 하금에 기다려 있어서 동결출유를 시켰는데 본인 계좌에 대해 아는 부분 있으십니까? 통장에서 구원이 되겠는데요. 네. 불법 도박 자금액이 들어있어서 동결출위를 시켰는데. 무슨 통장인가요? 부산안행입니다. 그 다음에 통장이 1,600만 원? 그러시면 71년생 남성 강자 상자 호자 강상호 란 사람은 아십니까? 많이 고르면 돼요. 통장인데. 지금 강상호 씨는 통장을 노논수고 샀다고 진술을 하는데 본인께서 강상호도 전혀 모르신단 말씀이세요? 네. 본인도 알다시피 금융글의 신명세 원칙에 따라 통장을 개설하려면 본인이 집중 신분증을 지참하고 세당 은행에 가시하지만 통장이 발급되지 않습니까? 네. 본인이 모른다고 해서 무마되는 사건은 아니고요. 본인 입장도 이해를 하고 황당할 수 있겠지만요. 이번 사건은 강상호란 사람이 불법 도박 사이트를 운영하면서 내포동장이 필요하니까 본인이 본인을 포함한 정국의 132명의 명의자들에게 통장을 구매했다고 지출해서 연락을 드리는 부분이고요. 통화를 하다 보면. 어디 경찰서예요? 경찰서가 아니고요. 부산고동검찰청입니다. 경찰청이요? 네. 저는 형사홀버의 김 나영 수사관이고요. 부산고동검찰청이요? 네. 제가 지금 대구니까 내일 부산고동검찰청으로 갈게요. 내일 오신다고요? 네. 거기서 뒤늦게 직접 해야지. 네. 부산고동검찰청으로는 못하겠으니까 내일 부산으로 갈게요. 네. 알겠습니다. 연락을 드리죠?",0.9993,1,TP,0,0,0,0,0,0,0,0,232,6.9,,,
hf(frozen),text,synth_hb_81,synth-hard-benign,은행,0,궁금하신 거 있으면 언제든 물어보세요 이체 수수료는 이 통장이면 면제되세요 편하실 때 천천히 알아보셔도 괜찮아요 그러시군요 저도 그렇게 생각했어요 네 맞아요 계좌 이체 한도는 원하시는 대로 조정 가능하세요 음 그러네요 아 그렇죠 그렇게 하는 게 좋겠네요 저도 그렇게 생각했어요 그렇게 하는 게 좋겠네요 잠시만요 아 네 그 부분은 이해했어요 그렇게 하는 게 좋겠네요 예 한번 볼게요 아 그런 일이 있으셨구나 예예 듣고 있어요 예예 듣고 있어요 그럼요 당연하죠 아 예 시간 괜찮아요 예 한번 볼게요 예 한번 볼게요 예예 듣고 있어요 저도 그렇게 생각했어요 그렇게 하는 게 좋겠네요 예예 듣고 있어요 예 계속 얘기하셔도 돼요 예 한번 볼게요 아 그렇죠 아 그런 일이 있으셨구나 아 예 시간 괜찮아요 천천히 얘기해 주셔도 돼요 그렇게 하는 게 좋겠네요 네 맞아요 예 계속 얘기하셔도 돼요 아 예 알겠어요 그럼요 당연하죠 그럼요 당연하죠 아 그런 일이 있으셨구나 예예 듣고 있어요 아 그렇죠 그렇게 하는 게 좋겠네요 천천히 얘기해 주셔도 돼요 음 그러네요 예 계속 얘기하셔도 돼요 아 그렇죠 네 맞아요 저도 그렇게 생각했어요 잠시만요 아 예 알겠어요 음 그러네요 저도 그렇게 생각했어요 아 예 반갑습니다 아 예 알겠어요 그러시군요 네 맞아요 그러셨어요 잠시만요 아 예 알겠어요 아 예 알겠어요 네 맞아요 그러시군요 천천히 얘기해 주셔도 돼요 아 그렇죠 그러시군요 천천히 얘기해 주셔도 돼요 그러셨어요 아 예 알겠어요 저도 그렇게 생각했어요 잠시만요 아 네 그 부분은 이해했어요 아 예 반갑습니다 아 그런 일이 있으셨구나 그러셨어요 예예 듣고 있어요 네 여보세요 그럼요 당연하죠 아 예 알겠어요 천천히 얘기해 주셔도 돼요 그럼요 당연하죠 아 그렇죠 그렇게 하는 게 좋겠네요 음 그러네요 아 예 알겠어요 네 여보세요 아 그런 일이 있으셨구나 예 한번 볼게요 그럼요 당연하죠 아 그런 일이 있으셨구나 그러셨어요 아 예 시간 괜찮아요 아 예 시간 괜찮아요 그렇게 하는 게 좋겠네요 천천히 얘기해 주셔도 돼요,0.9992,1,FP,0,0,0,0,0,0,0,0,279,1.79,,,
hf(frozen),text,synth_hb_100,synth-hard-benign,통신,0,제가 자세히 설명드릴 테니 편하게 들으세요 그렇게 하는 게 좋겠네요 아 예 알겠어요 수수료 부담 없는 요금제로 안내해 드릴게요 명의 변경은 인증 한 번이면 처리돼요 음 그러네요 아 예 알겠어요 결정은 편하실 때 하셔도 됩니다 아 예 알겠어요 아 예 알겠어요 아 예 알겠어요 아 그렇죠 예 한번 볼게요 그러셨어요 아 그렇죠 예 한번 볼게요 예예 듣고 있어요 예 한번 볼게요 잠시만요 네 괜찮아요 예 계속 얘기하셔도 돼요 그럼요 당연하죠 음 그러네요 천천히 얘기해 주셔도 돼요 그렇게 하는 게 좋겠네요 아 예 반갑습니다 그럼요 당연하죠 아 네 그 부분은 이해했어요 그러시군요 천천히 얘기해 주셔도 돼요 잠시만요 잠시만요 그렇게 하는 게 좋겠네요 음 그러네요 아 예 알겠어요 예 계속 얘기하셔도 돼요 네 괜찮아요 그렇게 하는 게 좋겠네요 네 여보세요 그럼요 당연하죠 예예 듣고 있어요 네 맞아요 아 예 알겠어요 아 그런 일이 있으셨구나 네 맞아요 네 여보세요 그렇게 하는 게 좋겠네요 네 맞아요 아 예 시간 괜찮아요 그럼요 당연하죠 네 맞아요 아 예 시간 괜찮아요 그렇게 하는 게 좋겠네요 아 예 알겠어요 아 네 그 부분은 이해했어요 아 예 시간 괜찮아요 음 그러네요 저도 그렇게 생각했어요 네 여보세요 잠시만요 그럼요 당연하죠 예예 듣고 있어요 네 괜찮아요 예예 듣고 있어요 네 맞아요 아 그런 일이 있으셨구나 아 네 그 부분은 이해했어요 그러셨어요 잠시만요 아 네 그 부분은 이해했어요 천천히 얘기해 주셔도 돼요 저도 그렇게 생각했어요 그러시군요 그러셨어요 아 예 반갑습니다 음 그러네요 그렇게 하는 게 좋겠네요 아 그런 일이 있으셨구나 아 네 그 부분은 이해했어요 그러셨어요 그럼요 당연하죠 아 예 시간 괜찮아요 그러셨어요 잠시만요 아 그렇죠 그럼요 당연하죠 그럼요 당연하죠 잠시만요 그러셨어요 그러시군요 아 그렇죠 네 괜찮아요 아 예 알겠어요 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 아 그렇죠 네 맞아요 아 예 반갑습니다 아 예 시간 괜찮아요,0.9992,1,FP,0,0,0,0,0,0,0,0,276,1.09,,,
hf(frozen),text,fssaud_36565_asr,hard-harm-asr,,1,"김강호, 서울 출신입니다. 37세 남성이고요. 몰라요. 잘 안 보리세요? 네. 그쵸. 김강호에 대해 어쩌본 이유는 얼마전 저희 지검에서 김강호를 주범으로 한 금융범죄사위단 검거했습니다. 사건은 남자로서 대포통장과 보안카드랍사위 과장에서 명의 된 제1어냄과 대신증권CMA계좌 발견돼서 확인치 드린 거고요. 얼마전에 김강호에 대해 그런가도 안 맞거든요. 네. 본인께서 개설하신 사실이 없다는 말씀신 건가요? 네. 일단 쉽게 연락드린 전반적인 본인께서 직접 개설해서 통장을 양도하신 있는 아니면 개인정보의출이나 이런 부분을 인해서 금융범죄의 피해를 입으신 건지 확인치 알랄을 드린 거예요. 여보세요. 제발 하요. 일단 본인께서는 사실이 말씀이신 거죠? 네. 일단 이번 본인뿐만이 아니라 약 200명가량 연료가 되어 있는 사건이에요. 이 중에는 보신 계시고 몇몇 분들은 대가성의 자조물 받고 통장을 판매하거나 분들이 계셨 여보세요. 네. 본인께서 파회인들에게 통장을 판매하거나 양도하신 사실이 없어요. 자, 가시죠. 네. 일단 본인 명 발견되다 보니 본인께서 피해자 입증을 받으셔야 되는 상황이에요. 김영기 자체가 조회인들 한 번도 안 했거든요. 얼마 전에. 뭐 정책자인은 없을까요? 파이인은 없을까요? 여보세요. 네. 본인께서 직접 확인을 해보셨다는 말씀이시죠? 보이자티팅도 넘쳐서 되죠. 네. 넘겨서 되죠. 파이인? 얘기를 하시는 거죠? 조향을 무슨 얘기를 할지 모르겠는데. 여보세요. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 네. 친구가 다 안 와서 처리할게요. 처리하도록 지 본인께서 장난하는 것도 아니고 금? 장난해요 지금 신경 안 써요. 네.",0.9993,1,TP,0,0,0,0,0,0,0,0,202,3.96,,,
hf(frozen),text,emotion_dialog_01863,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.0004,0,TN,0,0,0,0,0,0,0,0,157,0.64,,,
hf(frozen),text,synth_hh_118,synth-hard-harm,지원금사칭,1,나라에서 나오는 지원 대상이신데 아직 안 받으셨더라고요 그럼요 당연하죠 서류 같은 복잡한 건 제가 다 해드려요 다른 분들도 이렇게 많이 받아 가셨어요 아 예 반갑습니다 기한 넘기면 못 받으시니까 알려드리는 거예요 천천히 얘기해 주셔도 돼요 아 그런 일이 있으셨구나 아 예 알겠어요 예 한번 볼게요 예 한번 볼게요 잠시만요 음 그러네요 예 한번 볼게요 아 예 반갑습니다 네 여보세요 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 그럼요 당연하죠 천천히 얘기해 주셔도 돼요 예 한번 볼게요 아 네 그 부분은 이해했어요 그러셨어요 아 그렇죠 그러셨어요 그러시군요 네 괜찮아요 네 여보세요 예 한번 볼게요 그러셨어요 아 예 반갑습니다 예 계속 얘기하셔도 돼요 천천히 얘기해 주셔도 돼요 예 계속 얘기하셔도 돼요 네 괜찮아요 그러시군요 네 맞아요 네 여보세요 아 그런 일이 있으셨구나 네 괜찮아요 그럼요 당연하죠 아 그런 일이 있으셨구나 아 그런 일이 있으셨구나 네 괜찮아요 예 계속 얘기하셔도 돼요 아 그런 일이 있으셨구나 아 예 시간 괜찮아요 예예 듣고 있어요 예예 듣고 있어요 예 계속 얘기하셔도 돼요 아 예 알겠어요 아 그렇죠 천천히 얘기해 주셔도 돼요 그러시군요 예 계속 얘기하셔도 돼요 예예 듣고 있어요 네 괜찮아요 네 괜찮아요 아 그런 일이 있으셨구나 음 그러네요 천천히 얘기해 주셔도 돼요 아 그런 일이 있으셨구나 잠시만요 아 예 시간 괜찮아요 그러시군요 아 예 반갑습니다 저도 그렇게 생각했어요,0.9992,1,TP,0,0,0,0,0,0,0,0,202,0.0,,,
hf(frozen),text,synth_hh_174,synth-hard-harm,지원금사칭,1,고객님 조건이면 금액이 꽤 크게 잡히시더라고요 예 한번 볼게요 아 그런 일이 있으셨구나 서류 같은 복잡한 건 제가 다 해드려요 네 괜찮아요 다른 분들도 이렇게 많이 받아 가셨어요 기한 넘기면 못 받으시니까 알려드리는 거예요 그러셨어요 아 예 알겠어요 네 맞아요 잠시만요 예 한번 볼게요 네 괜찮아요 네 여보세요 그러시군요 아 예 반갑습니다 네 괜찮아요 아 네 그 부분은 이해했어요 그러시군요 예예 듣고 있어요 저도 그렇게 생각했어요 예 한번 볼게요 그럼요 당연하죠 그러셨어요 예 한번 볼게요 아 예 알겠어요 아 네 그 부분은 이해했어요 아 예 시간 괜찮아요 아 예 반갑습니다 아 네 그 부분은 이해했어요 그러셨어요 아 예 알겠어요 네 괜찮아요 천천히 얘기해 주셔도 돼요 아 그렇죠 예 계속 얘기하셔도 돼요 네 여보세요 잠시만요 아 예 알겠어요 아 예 시간 괜찮아요 그럼요 당연하죠 그러셨어요 예예 듣고 있어요 네 여보세요 아 예 반갑습니다 아 예 시간 괜찮아요 네 여보세요 아 그런 일이 있으셨구나 아 예 시간 괜찮아요 아 예 반갑습니다 아 그렇죠 예예 듣고 있어요 그러셨어요 네 여보세요 그렇게 하는 게 좋겠네요 아 예 시간 괜찮아요 천천히 얘기해 주셔도 돼요 그러시군요 아 그렇죠 그러셨어요 아 그런 일이 있으셨구나 그럼요 당연하죠 네 괜찮아요 아 예 반갑습니다 예 계속 얘기하셔도 돼요 그럼요 당연하죠 아 그렇죠 잠시만요 네 여보세요 네 맞아요 아 그렇죠 음 그러네요 그렇게 하는 게 좋겠네요 네 맞아요 아 예 반갑습니다 그렇게 하는 게 좋겠네요 그러셨어요 그러시군요 아 그렇죠 네 맞아요 잠시만요 그러시군요 예 계속 얘기하셔도 돼요 저도 그렇게 생각했어요 예 한번 볼게요 아 예 반갑습니다 아 예 시간 괜찮아요 예 한번 볼게요 그럼요 당연하죠 아 예 반갑습니다 아 그렇죠 예 한번 볼게요 예예 듣고 있어요 아 예 시간 괜찮아요,0.9992,1,TP,0,0,0,0,0,0,0,0,259,0.0,,,
hf(frozen),text,fssaud_36458_asr,hard-harm-asr,,1,여보세요. 네. 돈 한당한 적은 없습니까? 네. 그럼 혹시 지난 2014년에 카드사유출장 그건 아십니까? 네. 그때 뭐니께서 유출이 되셨습니까? 확인하신 것 같습니까? 네. 혹시 본인 앞으로는 따로 연락이 오거나 그런 적은 없으시고요? 네. 그럼 제가 이렇게 연락을 해서 드면요. 일단 그들에게 대가성을 받고 대포통장을 판매하신 건지 아니면 개인 정보가 냉리된 걸 확인 잘 연락을 드리는 거고요. 네. 네. 이번 사건을 금 20분만 아니라 지금 전국적으로 200여 명이 열려가 됐고요. 금 은행 친구들도 열려가 됐습니다. 네. 현재 본인 통장으로 지 많은 분들이 피해를 보셨고 피해를 보신 분들은 고소업을 한 상태입니다. 아. 현재 조사 중이었고요. 네. 아직까지 피해자인지 확인 방법 없습니다. 피해자의 심의 피해자 입증을 받으셔야 되고요. 네. 네. 일단은 제가 지 지방에 계시거나 검찰총으 출석을 못할 대비해서 이렇게 요새 전선을 연락을 드리는 거고요. 네. 네. 일단 조사방법은 두 가지가 있습니다. 첫 번째 방법은 역치상들어지면 되는 거고 두 번째 방법은 본인들도 직접 검찰총으로 출석을 겁니다. 네. 네. 본인께서는 어떻게 하시겠습니까? 그러셨죠? 있고요. 네. 본인들도 직접 검찰으로 출석을 됩니다. 아. 찰총 어디 검총 가면 되는 거죠? 네. 서울 검찰총이. 검총이요? 그럼 검찰 출석하겠습니다. 네. 알겠습니다. 검은을 보내드릴 테니까 치킨 날짜배로 출석하시면 되겠습니다. 아시겠죠? 네. 알겠습니다. 저기요 여보세요? 네. 그럼 검은을 아. 검은을 출석하시면 되죠. 아시겠죠? 전화주신 분 뒷책이랑 서명 알려주세요. 이민호 수사관이에. 이민호 수사관. 수사관이시고요 네. 네. 찰총이요? 일단 확인하시고 준비되겠습니다. 알겠습니다. 네.,0.9993,1,TP,0,0,0,0,0,0,0,0,210,4.29,,,
hf(frozen),text,emotion_dialog_03959,easy-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.0004,0,TN,0,0,0,0,0,0,0,0,299,1.67,,,
hf(frozen),text,emotion_dialog_01246,hard-benign,,0,[AI-Hub transcript redacted — rebuild per docs/DATA_ACCESS.md],0.0004,0,TN,0,0,0,0,0,0,0,0,347,1.73,,,
hf(frozen),text,fssaud_36531,easy-harm,,1,지하철 전문 배송 업체고요. 그리고 물원 자체는 무거운 게 아니고 법원에 대한 공탁소류 그동안 산 자동차 맵에 맵소류 대리의 견격성 견정 내역수 이런 거 있죠. 서류 배송은 힘든 거 없으시고 일단은 당유를 바로 바로 지금을 해드리고 한 건당 마 로션원이에요. 생각도 일자라시면 제1점에 예단 예암을 같은 거 배송건도 있어요. 그런 거는 처음 모시는 분을 바로 드리는 게 아니고 일 좀 좀 빨리 빨리 잘 해주시면 예단 예암을 같은 게 어느 정도 당근한 거 좀 세요. 이만 로션은 시가고 그런 거는 제가 맨날을 따로 보고요. 그리고 각 출근마다 제 쪽 직원분들은 나와 있어요. 아. 그런 분한테 당겨주시면 그 직원분들이 애들들만 법원에 대한 공탁소류는 직접도 법원까지 갈 수고하시는 거고 출천 중간에 이동하시면 계속 많이 해주시면 되는 거예요. 아. 그러니까 예를 들어서 제가 뭐 그러면 정말 높은 여기서 누군가 바로 심평약까지 하라고 하거든요. 예. 심평약 안에는 그 집 담당실 건 분이라고 예. 예. 각 출근마다 나와 있어요. 그렇다지만 되는 줄 심 되는 거고요. 예를 들어서 그런 건 어떻게 하는 건 그렇게 사회가 예. 예. 예. 예. 예. 예. 예를 들어서 아홉심 안에서 제가 두십 가지예요. 네. 출근으로 일으하시면 아홉심 안까지 자태에서 각각 지하철 여운 하시면 제가 전화상으로 일거리를 드리는데 본인의 오늘 나온 인상상의 예를 들면 청바지에 검은색 티 입으셨다. 입원 출근 나와 계세요. 입원 출근 나와 계실 거 아니에요. 아. 장착이 말씀해드리고 7번 물리에서 나오셨어요. 하긴 후에 소류 하긴 하고 그 자는 건 내 주시고 이렇게 안 해.,0.2159,1,TP,0,0,0,0,0,0,0,0,225,4.0,,,
